"idRecipe","step","name"
"43","2","Saler, poivrer, saupoudrer d’une cuillère à soupe de persil haché."
"43","3","Remuer bien les champignons dans le beurre chaud. Couvrir et laisser cuire à feu doux 1_4 heure."
"43","4","Ajouter alors 2 cuillères à soupe de farine en remuant sans cesse. Ajouter 1_4 litre de bouillon (ou d’eau) et 1_2 litre de lait."
"43","5","Faire cuire à feu doux en remuant de temps en temps."
"43","6","Lorsque le potage commence à bouillir, baisser le feu et laisser cuire à découvert encore 1_4 d’heure."
"43","7","Quelques minutes avant de servir ajouter le jus d’un citron puis 2 cuillères à soupe de crème fraîche."
"44","0","Mélangez la farine, les sucres, le sel et la levure dans un grand saladier."
"44","1","Faites fondre le beurre."
"44","2","Ajoutez-y l'oeuf battu et les 2 cuillères à café de miel"
"44","3","incorporez le tout à la préparation."
"44","4","Ajouter les pépites de chocolat (de préférence au lait, mais j'ai déjà goûté des cookies aux 3 chocolats et c'est exquis), et mélangez."
"44","5","Préchauffez votre four à 220°C (thermostat 7-8), avec la grille au plus bas. Façonnez des cookies d’environ 10 cm de diamètre (avec une cuillère à glace c'est facile)."
"44","6","Disposez-les sur une plaque. Ils doivent être assez espacés."
"44","7","Enfournez-les 9 à 11 minutes, selon que vous les souhaitiez respectivement « extra-moelleux, moelleux ou crousti-moelleux »..."
"44","8","Vous m’en direz des nouvelles !"
"45","0","Dans une sauteuse, faire chauffer l'huile d'olive avec la gousse d'ail finement coupée, à feu moyen."
"45","1","Lorsque c'est bien chaud, mettre les paupiettes à dorer quelques minutes de chaque côté."
"45","2","Quand toutes les faces sont légèrement colorées, ajouter le fond de veau et mouiller avec le vin blanc et l'eau."
"45","3","Ensuite mettre la moutarde, le vinaigre balsamique et bien mélanger en retournant les paupiettes pour qu'elles s'imbibent bien de la sauce."
"45","4","Laisser cuire 5 minutes à feu moyen, pour que l'alcool du vin blanc s'évapore, puis mettre à feu doux et couvrir. Laisser mijoter 20 minutes environ, en retournant les paupiettes de temps en temps."
"45","5","S'accommode avec toutes sortes de légumes ainsi que des féculents."
"46","0","On commence par la pâte sablée : mettre le four à préchauffer à 180°C (thermostat 6).

On sépare les blancs des jaunes d'oeufs."
"46","1","Fouetter les jaunes d'oeuf avec le sucre et 2 cuillères d'eau pour faire mousser."
"46","2","Mélanger au doigt la farine et le beurre coupé en petits cubes"
"46","3","pour obtenir une consistance sableuse et afin que tout le beurre soit absorbé (il faut faire vite pour que le mélange ne ramollisse pas trop)."
"46","4","Verser au milieu de ce ""sable"" le mélange liquide."
"46","5","Incorporer rapidement au couteau les éléments sans leur donner de corps."
"46","6","Former une boule avec les paumes"
"46","7","et l'écraser 1 ou 2 fois pour rendre la boule plus homogène."
"46","8","Foncer un moule de 25 cm de diamètre avec la pâte sablée"
"46","9","puis la recouvrir de papier sulfurisé et de haricots secs."
"46","10","Cuire à blanc 20 à 25 minutes (NB après baisser le four à 120°C_150°C environ pour la meringue)."
"46","11","On poursuit avec la crème au citron : laver les citrons et en râper deux afin de récupérer le zeste."
"46","12","Mettre les zestes très fins dans une casserole avec le jus des citrons, le sucre et la Maïzena."
"46","13","Remuer et commencer à faire chauffer à feux doux."
"46","14","Battre les oeufs dans un récipient séparé. 
Une fois les oeufs battus, incorporer tout en remuant le jus de citron, le sucre, la Maïzena et les zestes."
"46","15","Mettre à feu vif et continuer à remuer à l'aide d'un fouet. 
Le mélange va commencer à s'épaissir. 
Veiller à toujours remuer lorsque les oeufs sont ajoutés car la crème de citron pourrait brûler."
"46","16","Ôter du feu et verser l'appareil sur le fond de tarte cuit."
"46","17","Laisser refroidir."
"46","18","Terminons par la meringue : monter les blancs en neige avec une pincée de sel."
"46","19","Quand ils commencent à être fermes, ajouter le sucre puis la levure. 
Fouetter jusqu'à ce que la neige soit ferme."
"46","20","Recouvrir la crème au citron de meringue"
"46","21","puis enfourner la tarte à 120°C_150°C jusqu’à ce que la meringue dore (environ 10 minutes)."
"46","22","Déguster"
"46","23","Une part ?"
"47","0","Préchauffer le four à 160°C (thermostat 5-6).
Mélanger tous les ingrédients de la pâte."
"47","1","Ajouter les pommes préalablement coupées en cube."
"47","2","Mélanger à nouveau à la spatule."
"47","3","Verser la pâte à gâteau dans un moule beurré et cuire pendant 40 à 50 minutes."
"47","4","Déguster !"
"48","0","Préchauffer votre four à thermostat 7 (220°C)."
"48","1","Dans un saladier, mélanger le beurre mou, la poudre d'amandes et le sucre jusqu'à obtention d'un mélange lisse. Ajouter les 2 œufs préalablement battus et bien mélanger."
"48","2","Dérouler la pâte en conservant la feuille de cuisson et piquer le fond. Éplucher, épépiner et couper les poires en 2 ou 4."
"48","3","Faire fondre le chocolat au bain marie ou micro-ondes puis napper le fond de tarte. Verser dessus la préparation à base d'amandes et y disposer les poires."
"48","4","Faire cuire votre tarte dans la partie basse du four environ 30 min (surveiller la cuisson pour ne pas que le fond de tarte brûle)."
"49","0","Couper la viande en cubes de 2 à 3 centimètres de côté. 
Découper grossièrement les oignons et couper le lard en gros lardons."
"49","1","Faire fondre le beurre et faire suer les oignons dedans 10 minutes pour les ramollir (feu au mini à couvert)."
"49","2","Ajouter le lard en augmentant légèrement le feu, remuer régulièrement en essayant de garder couvert le plus possible."
"49","3","Une fois le lard bien rose, retirer le tout (sauf le jus) et le réserver dans un plat."
"49","5","Diluer la cassonade dans le jus de viande et mettre sur le feu à fond pour le réduire de moitié."
"49","6","Une fois réduit, mettre le feu au mini et remettre le mélange lard-oignons en le mêlant au 'sirop', ajouter la viande et re-mélanger, ajouter le bouquet garni et recouvrir de bière entre (80 cl et 1 litre), saler très légèrement."
"49","7","Recouvrir délicatement toute la surface avec le pain d'épices 'moutardé'. 
Laisser mijoter à couvert 3 heures sans remuer, tant que le pain d'épices n'est pas fondu (retirer le bouquet après 1 heure ou 2 maxi)."
"49","8","En cours de 'mijotage', rectifier l'assaisonnement si besoin."
"49","9","Si après trois heures, le jus est encore trop liquide, laisser encore mijoter en laissant le couvercle en partie ouvert, la sauce doit être légèrement collante en surface mais bien liquide en dessous et ne doit surtout pas brûler au fond."
"50","0","Coupez en quatre les endives, dans le sens de la longueur."
"50","1","Les disposer dans une sauteuse et les faire revenir dans la moitié du beurre, à feu doux durant 25 min; elles doivent prendre une belle coloration blonde."
"50","2","Dans un moule à manqué, versez l'autre moitié du beurre fondu et saupoudrez de la cuillère à soupe de sucre."
"50","3","Préchauffez le four à 200°C (thermostat 6-7)."
"50","4","Disposez les quartiers d'endives en rosace, au fond du moule (le coeur au centre)."
"50","5","Coupez les crottins de chèvre en tranches fines et disposez-les sur les endives, puis saupoudrez de la moitié de la cuillère d'herbes de provence; salez et poivrez."
"50","6","Recouvrez avec la pâte feuilletée, le bord de la pâte doit glisser entre le moule et les endives."
"50","7","Enfournez 20 min, la pâte doit se soulever et prendre une belle couleur blonde."
"50","8","Prenez une assiette légèrement plus grande que le diamètre du moule, puis posez-la dessus, et d'un geste retournez l'ensemble."
"50","9","Attendez 5 ou 6 secondes, et soulevez délicatement le moule."
"50","10","Pour finir, saupoudrez avec la moitié des herbes de Provence restantes."
"51","0","Délayer le miel dans le lait chaud."
"51","1","Ajouter le beurre fondu,"
"51","2","puis la farine en mélangeant énergiquement en cas de grumeaux."
"51","3","Incorporer alors la levure, la cassonade, l'oeuf et le sel."
"51","4","Ajouter les épices"
"51","5","et les noix, selon les goûts."
"51","6","Verser dans un moule à cake"
"51","7","Cuire 30 à 35 minutes."
"52","0","Éplucher et découper en morceaux 4 Golden."
"52","1","Faire une compote : les mettre dans une casserole avec un peu d'eau (1 verre ou 2). Bien remuer. Quand les pommes commencent à ramollir, ajouter un sachet ou un sachet et demi de sucre vanillé. Ajouter un peu d'eau si nécessaire."
"52","2","Vous saurez si la compote est prête une fois que les pommes ne seront plus dures du tout. Ce n'est pas grave s'il reste quelques morceaux."
"52","3","Pendant que la compote cuit, éplucher et couper en quatre les deux dernières pommes, puis, couper les quartiers en fines lamelles (elles serviront à être posées sur la compote)."
"52","4","Préchauffer le four à 210°C (thermostat 7)."
"52","5","Laisser un peu refroidir la compote et étaler la pâte brisée dans un moule et la piquer avec une fourchette."
"52","6","Verser la compote sur la pâte et placer les lamelles de pommes en formant une spirale ou plusieurs cercles, au choix ! Disposer des lamelles de beurre dessus."
"52","7","Mettre au four et laisser cuire pendant 30 min max. Surveiller la cuisson. Vous pouvez ajouter un peu de sucre vanillé sur la tarte pendant que çà cuit pour caraméliser un peu."
"53","0","Battre les 2 oeufs avec le sucre. Ajouter la Maïzena délayée dans le lait froid."
"53","1","Cuire à feu doux jusqu’à ébullition en remuant. Laisser épaissir et retirer du feu."
"53","2","Ajouter la poudre d’amandes, la vanille, les liqueurs et le beurre coupé en morceaux."
"53","3","Garnir un fond de pâte. Recouvrir avec l’autre rond, souder les bords. Dorer avec le jaune d’oeuf."
"53","4","Faire cuire en bas du four 30_35 mn (Th 6-7 )."
"53","5","La galette est cuite quand on peut la soulever sans qu’elle ne plie."
"54","0","Mélanger les blancs d'oeufs, la farine, le sucre et les amandes en fouettant énergiquement."
"54","1","Ajouter le beurre fondu. Verser dans un moule beurré."
"54","2","Cuire 20 minutes à 200°C (thermostat 6_7)."
"55","0","Préchauffer le four à 210°C (thermostat 7)."
"55","1","Faire la pâte à tarte : malaxer le beurre et la farine, l'eau, étaler puis mettre dans le plat."
"55","2","Émincer les poireaux.
Les faire dorer dans un peu de beurre."
"55","3","Faire dorer les lardons à part."
"55","4","Les égoutter soigneusement avant de les ajouter aux poireaux."
"55","5","Faire l'appareil : mêler les oeufs, la crème, le sel et le poivre."
"55","6","Étaler les poireaux et les lardons sur la pâte."
"55","7","Parsemer de gruyère râpé, couvrir avec l'appareil."
"55","8","Mettre au four 25 min."
"56","0","Laver tous les légumes, puis les émincer."
"56","1","Les faire revenir dans de l'huile d'olive à feu moyen, pendant environ 20 min. Au 3_4 de la cuisson, assaisonner et ajouter les herbes."
"56","2","Préchauffer le four à 210°C.
Garnir le fond d'un moule à tarte de papier sulfurisé, puis étaler les légumes par-dessus et tasser à l'aide d'une cuillère ou autre,de façon à ce que le dessus soit à peu près plat."
"56","3","Saupoudrer un peu partout de parmesan et mettre la pâte brisée par-dessus. Rentrer les bords à l'intérieur du plat. Piquer et enfourner pour environ 30 mn, jusqu'à ce que la pâte soit cuite."
"56","4","A la sortie du four, retourner la tarte sur un plat et servir chaud."
"57","0","Porter à ébullition le lait en ayant pris soin d'y plonger la gousse de vanille fendue en deux dans sa longueur."
"57","1","Laisser ensuite infuser pendant 10 min, puis retirer la gousse de vanille, et récupérer les grains en la grattant. Délayer ceux ci dans le lait."
"57","2","Dans une seconde casserole, fouetter activement les jaunes d'oeuf et le sucre afin que le mélange blanchisse."
"57","3","Incorporer ensuite petit à petit le lait et rendre l'appareil bien homogène avec le fouet."
"57","4","Ajouter ensuite la maïzena et réchauffer le mélange à feu moyen."
"57","5","Sans cesser de remuer, guetter le moment où la crème s'épaissit."
"57","6","Ne pas laisser boullir."
"57","7","Retirer du feu et fouetter activement."
"57","8","Réserver dans une saucière au frigo."
"58","0","Couper la viande en gros carrés. La faire revenir dans une cocotte avec un peu d'huile d'olive quelques minutes."
"58","1","Ajouter l'oignon et le faire roussir."
"58","2","Ajouter l'eau, le Porto, et délayer le concentré de tomates."
"58","3","Ajouter les autres ingrédients, saler (très modérément) et poivrer."
"58","4","Laisser mijoter pendant 1 heure en rajoutant un peu d'eau si la sauce vous paraît trop courte."
"58","5","Nota : vous pouvez faire ce plat la veille car réchauffé, il est encore meilleur."
"58","6","Nota 2 : ne supprimez pas le chorizo ni le Porto, car ça donne beaucoup de caractère à ce plat."
